asset_id,cycle,component,health_score_proxy,risk_score_proxy,degradation_state_proxy,remaining_useful_life,failure_within_30_cycles
AC-048,33,engine_hpc,0.857,0.02,healthy,198,0
AC-048,34,engine_hpc,0.853,0.022,healthy,197,0
AC-048,35,engine_hpc,0.848,0.023,healthy,196,0
AC-048,36,engine_hpc,0.844,0.024,healthy,195,0
AC-048,37,engine_hpc,0.84,0.026,healthy,194,0
AC-048,38,engine_hpc,0.835,0.027,healthy,193,0
AC-048,39,engine_hpc,0.831,0.029,healthy,192,0
AC-048,40,engine_hpc,0.827,0.03,healthy,191,0
AC-048,41,engine_hpc,0.823,0.032,healthy,190,0
AC-048,42,engine_hpc,0.818,0.033,healthy,189,0
AC-048,43,engine_hpc,0.814,0.035,healthy,188,0
AC-048,44,engine_hpc,0.81,0.036,healthy,187,0
AC-048,45,engine_hpc,0.805,0.038,healthy,186,0
AC-048,46,engine_hpc,0.801,0.04,healthy,185,0
AC-048,47,engine_hpc,0.797,0.041,healthy,184,0
AC-048,48,engine_hpc,0.792,0.043,healthy,183,0
AC-048,49,engine_hpc,0.788,0.045,healthy,182,0
AC-048,50,engine_hpc,0.784,0.047,healthy,181,0
AC-048,51,engine_hpc,0.779,0.049,healthy,180,0
AC-048,52,engine_hpc,0.775,0.051,healthy,179,0
AC-048,53,engine_hpc,0.771,0.053,healthy,178,0
AC-048,54,engine_hpc,0.766,0.055,healthy,177,0
AC-048,55,engine_hpc,0.762,0.057,healthy,176,0
AC-048,56,engine_hpc,0.758,0.059,healthy,175,0
AC-048,57,engine_hpc,0.753,0.061,healthy,174,0
AC-048,58,engine_hpc,0.749,0.063,healthy,173,0
AC-048,59,engine_hpc,0.745,0.065,healthy,172,0
AC-048,60,engine_hpc,0.74,0.067,healthy,171,0
AC-048,61,engine_hpc,0.736,0.07,healthy,170,0
AC-048,62,engine_hpc,0.732,0.072,healthy,169,0
AC-048,63,engine_hpc,0.727,0.074,healthy,168,0
AC-048,64,engine_hpc,0.723,0.077,healthy,167,0
AC-048,65,engine_hpc,0.719,0.079,healthy,166,0
AC-048,66,engine_hpc,0.714,0.082,healthy,165,0
AC-048,67,engine_hpc,0.71,0.084,healthy,164,0
AC-048,68,engine_hpc,0.706,0.087,healthy,163,0
AC-048,69,engine_hpc,0.701,0.089,healthy,162,0
AC-048,70,engine_hpc,0.697,0.092,healthy,161,0
AC-048,71,engine_hpc,0.693,0.094,healthy,160,0
AC-048,72,engine_hpc,0.688,0.097,healthy,159,0
AC-048,73,engine_hpc,0.684,0.1,healthy,158,0
AC-048,74,engine_hpc,0.68,0.103,healthy,157,0
AC-048,75,engine_hpc,0.675,0.105,healthy,156,0
AC-048,76,engine_hpc,0.671,0.108,healthy,155,0
AC-048,77,engine_hpc,0.667,0.111,healthy,154,0
AC-048,78,engine_hpc,0.662,0.114,healthy,153,0
AC-048,79,engine_hpc,0.658,0.117,healthy,152,0
AC-048,80,engine_hpc,0.654,0.12,healthy,151,0
AC-048,81,engine_hpc,0.649,0.123,healthy,150,0
AC-048,82,engine_hpc,0.645,0.126,healthy,149,0
AC-048,83,engine_hpc,0.641,0.129,healthy,148,0
AC-048,84,engine_hpc,0.636,0.132,healthy,147,0
AC-048,85,engine_hpc,0.632,0.135,healthy,146,0
AC-048,86,engine_hpc,0.628,0.139,healthy,145,0
AC-048,87,engine_hpc,0.623,0.142,healthy,144,0
AC-048,88,engine_hpc,0.619,0.145,healthy,143,0
AC-048,89,engine_hpc,0.615,0.148,healthy,142,0
AC-048,90,engine_hpc,0.61,0.152,healthy,141,0
AC-048,91,engine_hpc,0.606,0.155,healthy,140,0
AC-048,92,engine_hpc,0.602,0.159,healthy,139,0
AC-048,93,engine_hpc,0.597,0.162,healthy,138,0
AC-048,94,engine_hpc,0.593,0.166,healthy,137,0
AC-048,95,engine_hpc,0.589,0.169,healthy,136,0
AC-048,96,engine_hpc,0.584,0.173,healthy,135,0
AC-048,97,engine_hpc,0.58,0.176,healthy,134,0
AC-048,98,engine_hpc,0.576,0.18,healthy,133,0
AC-048,99,engine_hpc,0.571,0.184,healthy,132,0
AC-048,100,engine_hpc,0.567,0.187,healthy,131,0
AC-048,101,engine_hpc,0.563,0.191,healthy,130,0
AC-048,102,engine_hpc,0.558,0.195,healthy,129,0
AC-048,103,engine_hpc,0.554,0.199,healthy,128,0
AC-048,104,engine_hpc,0.55,0.203,healthy,127,0
AC-048,105,engine_hpc,0.545,0.207,healthy,126,0
AC-048,106,engine_hpc,0.541,0.211,healthy,125,0
AC-048,107,engine_hpc,0.537,0.215,healthy,124,0
AC-048,108,engine_hpc,0.532,0.219,healthy,123,0
AC-048,109,engine_hpc,0.528,0.223,healthy,122,0
AC-048,110,engine_hpc,0.524,0.227,healthy,121,0
AC-048,111,engine_hpc,0.519,0.231,healthy,120,0
AC-048,112,engine_hpc,0.515,0.235,healthy,119,0
AC-048,113,engine_hpc,0.511,0.239,healthy,118,0
AC-048,114,engine_hpc,0.506,0.244,healthy,117,0
AC-048,115,engine_hpc,0.502,0.248,healthy,116,0
AC-048,116,engine_hpc,0.498,0.252,degraded,115,0
AC-048,117,engine_hpc,0.494,0.257,degraded,114,0
AC-048,118,engine_hpc,0.489,0.261,degraded,113,0
AC-048,119,engine_hpc,0.485,0.265,degraded,112,0
AC-048,120,engine_hpc,0.481,0.27,degraded,111,0
AC-048,121,engine_hpc,0.476,0.274,degraded,110,0
AC-048,122,engine_hpc,0.472,0.279,degraded,109,0
AC-048,123,engine_hpc,0.468,0.284,degraded,108,0
AC-048,124,engine_hpc,0.463,0.288,degraded,107,0
AC-048,125,engine_hpc,0.459,0.293,degraded,106,0
AC-048,126,engine_hpc,0.455,0.298,degraded,105,0
AC-048,127,engine_hpc,0.45,0.302,degraded,104,0
AC-048,128,engine_hpc,0.446,0.307,degraded,103,0
AC-048,129,engine_hpc,0.442,0.312,degraded,102,0
AC-048,130,engine_hpc,0.437,0.317,degraded,101,0
AC-048,131,engine_hpc,0.433,0.322,degraded,100,0
AC-048,132,engine_hpc,0.429,0.327,degraded,99,0
AC-048,133,engine_hpc,0.424,0.331,degraded,98,0
AC-048,134,engine_hpc,0.42,0.337,degraded,97,0
AC-048,135,engine_hpc,0.416,0.342,degraded,96,0
AC-048,136,engine_hpc,0.411,0.347,degraded,95,0
AC-048,137,engine_hpc,0.407,0.352,degraded,94,0
AC-048,138,engine_hpc,0.403,0.357,degraded,93,0
AC-048,139,engine_hpc,0.398,0.362,degraded,92,0
AC-048,140,engine_hpc,0.394,0.367,degraded,91,0
AC-048,141,engine_hpc,0.39,0.373,degraded,90,0
AC-048,142,engine_hpc,0.385,0.378,degraded,89,0
AC-048,143,engine_hpc,0.381,0.383,degraded,88,0
AC-048,144,engine_hpc,0.377,0.389,degraded,87,0
AC-048,145,engine_hpc,0.372,0.394,degraded,86,0
AC-048,146,engine_hpc,0.368,0.399,degraded,85,0
AC-048,147,engine_hpc,0.364,0.405,degraded,84,0
AC-048,148,engine_hpc,0.359,0.41,degraded,83,0
AC-048,149,engine_hpc,0.355,0.416,degraded,82,0
AC-048,150,engine_hpc,0.351,0.422,degraded,81,0
AC-048,151,engine_hpc,0.346,0.427,degraded,80,0
AC-048,152,engine_hpc,0.342,0.433,degraded,79,0
AC-048,153,engine_hpc,0.338,0.439,degraded,78,0
AC-048,154,engine_hpc,0.333,0.444,degraded,77,0
AC-048,155,engine_hpc,0.329,0.45,degraded,76,0
AC-048,156,engine_hpc,0.325,0.456,degraded,75,0
AC-048,157,engine_hpc,0.32,0.462,degraded,74,0
AC-048,158,engine_hpc,0.316,0.468,degraded,73,0
AC-048,159,engine_hpc,0.312,0.474,degraded,72,0
AC-048,160,engine_hpc,0.307,0.48,degraded,71,0
AC-048,161,engine_hpc,0.303,0.486,degraded,70,0
AC-048,162,engine_hpc,0.299,0.492,degraded,69,0
AC-048,163,engine_hpc,0.294,0.498,degraded,68,0
AC-048,164,engine_hpc,0.29,0.504,degraded,67,0
AC-048,165,engine_hpc,0.286,0.51,degraded,66,0
AC-048,166,engine_hpc,0.281,0.516,degraded,65,0
AC-048,167,engine_hpc,0.277,0.523,degraded,64,0
AC-048,168,engine_hpc,0.273,0.529,degraded,63,0
AC-048,169,engine_hpc,0.268,0.535,degraded,62,0
AC-048,170,engine_hpc,0.264,0.542,degraded,61,0
AC-048,171,engine_hpc,0.26,0.548,degraded,60,0
AC-048,172,engine_hpc,0.255,0.554,degraded,59,0
AC-048,173,engine_hpc,0.251,0.561,degraded,58,0
AC-048,174,engine_hpc,0.247,0.567,degraded,57,0
AC-048,175,engine_hpc,0.242,0.574,degraded,56,0
AC-048,176,engine_hpc,0.238,0.58,degraded,55,0
AC-048,177,engine_hpc,0.234,0.587,degraded,54,0
AC-048,178,engine_hpc,0.229,0.594,degraded,53,0
AC-048,179,engine_hpc,0.225,0.6,degraded,52,0
AC-048,180,engine_hpc,0.221,0.607,degraded,51,0
AC-048,181,engine_hpc,0.216,0.614,degraded,50,0
AC-048,182,engine_hpc,0.212,0.621,degraded,49,0
AC-048,183,engine_hpc,0.208,0.628,degraded,48,0
AC-048,184,engine_hpc,0.203,0.634,degraded,47,0
AC-048,185,engine_hpc,0.199,0.641,degraded,46,0
AC-048,186,engine_hpc,0.195,0.648,degraded,45,0
AC-048,187,engine_hpc,0.19,0.655,degraded,44,0
AC-048,188,engine_hpc,0.186,0.662,degraded,43,0
AC-048,189,engine_hpc,0.182,0.669,degraded,42,0
AC-048,190,engine_hpc,0.177,0.677,degraded,41,0
AC-048,191,engine_hpc,0.173,0.684,degraded,40,0
AC-048,192,engine_hpc,0.169,0.691,degraded,39,0
AC-048,193,engine_hpc,0.165,0.698,degraded,38,0
AC-048,194,engine_hpc,0.16,0.705,degraded,37,0
AC-048,195,engine_hpc,0.156,0.713,degraded,36,0
AC-048,196,engine_hpc,0.152,0.72,degraded,35,0
AC-048,197,engine_hpc,0.147,0.727,severe,34,0
AC-048,198,engine_hpc,0.143,0.735,severe,33,0
AC-048,199,engine_hpc,0.139,0.742,severe,32,0
AC-048,200,engine_hpc,0.134,0.75,severe,31,0
AC-048,201,engine_hpc,0.13,0.757,severe,30,1
AC-048,202,engine_hpc,0.126,0.765,severe,29,1
AC-048,203,engine_hpc,0.121,0.772,severe,28,1
AC-048,204,engine_hpc,0.117,0.78,severe,27,1
AC-048,205,engine_hpc,0.113,0.788,severe,26,1
AC-048,206,engine_hpc,0.108,0.795,severe,25,1
AC-048,207,engine_hpc,0.104,0.803,severe,24,1
AC-048,208,engine_hpc,0.1,0.811,severe,23,1
AC-048,209,engine_hpc,0.095,0.819,severe,22,1
AC-048,210,engine_hpc,0.091,0.826,severe,21,1
AC-048,211,engine_hpc,0.087,0.834,severe,20,1
AC-048,212,engine_hpc,0.082,0.842,severe,19,1
AC-048,213,engine_hpc,0.078,0.85,severe,18,1
AC-048,214,engine_hpc,0.074,0.858,severe,17,1
AC-048,215,engine_hpc,0.069,0.866,severe,16,1
AC-048,216,engine_hpc,0.065,0.874,severe,15,1
AC-048,217,engine_hpc,0.061,0.882,severe,14,1
AC-048,218,engine_hpc,0.056,0.891,severe,13,1
AC-048,219,engine_hpc,0.052,0.899,severe,12,1
AC-048,220,engine_hpc,0.048,0.907,severe,11,1
AC-048,221,engine_hpc,0.043,0.915,severe,10,1
AC-048,222,engine_hpc,0.039,0.924,severe,9,1
AC-048,223,engine_hpc,0.035,0.932,severe,8,1
AC-048,224,engine_hpc,0.03,0.94,severe,7,1
AC-048,225,engine_hpc,0.026,0.949,severe,6,1
AC-048,226,engine_hpc,0.022,0.957,severe,5,1
AC-048,227,engine_hpc,0.017,0.966,severe,4,1
AC-048,228,engine_hpc,0.013,0.974,severe,3,1
AC-048,229,engine_hpc,0.009,0.983,severe,2,1
AC-048,230,engine_hpc,0.004,0.991,severe,1,1
AC-048,231,engine_hpc,0.0,1.0,severe,0,1
AC-050,1,engine_hpc,0.995,0.0,healthy,197,0
AC-050,2,engine_hpc,0.99,0.0,healthy,196,0
AC-050,3,engine_hpc,0.985,0.0,healthy,195,0
AC-050,4,engine_hpc,0.98,0.0,healthy,194,0
AC-050,5,engine_hpc,0.975,0.001,healthy,193,0
AC-050,6,engine_hpc,0.97,0.001,healthy,192,0
AC-050,7,engine_hpc,0.965,0.001,healthy,191,0
AC-050,8,engine_hpc,0.96,0.002,healthy,190,0
AC-050,9,engine_hpc,0.955,0.002,healthy,189,0
AC-050,10,engine_hpc,0.949,0.003,healthy,188,0
AC-050,11,engine_hpc,0.944,0.003,healthy,187,0
AC-050,12,engine_hpc,0.939,0.004,healthy,186,0
AC-050,13,engine_hpc,0.934,0.004,healthy,185,0
AC-050,14,engine_hpc,0.929,0.005,healthy,184,0
AC-050,15,engine_hpc,0.924,0.006,healthy,183,0
AC-050,16,engine_hpc,0.919,0.007,healthy,182,0
AC-050,17,engine_hpc,0.914,0.007,healthy,181,0
AC-050,18,engine_hpc,0.909,0.008,healthy,180,0
AC-050,19,engine_hpc,0.904,0.009,healthy,179,0
AC-050,20,engine_hpc,0.899,0.01,healthy,178,0
AC-050,21,engine_hpc,0.894,0.011,healthy,177,0
AC-050,22,engine_hpc,0.889,0.012,healthy,176,0
AC-050,23,engine_hpc,0.884,0.013,healthy,175,0
AC-050,24,engine_hpc,0.879,0.015,healthy,174,0
AC-050,25,engine_hpc,0.874,0.016,healthy,173,0
AC-050,26,engine_hpc,0.869,0.017,healthy,172,0
AC-050,27,engine_hpc,0.864,0.019,healthy,171,0
AC-050,28,engine_hpc,0.859,0.02,healthy,170,0
AC-050,29,engine_hpc,0.854,0.021,healthy,169,0
AC-050,30,engine_hpc,0.848,0.023,healthy,168,0
AC-050,31,engine_hpc,0.843,0.025,healthy,167,0
AC-050,32,engine_hpc,0.838,0.026,healthy,166,0
AC-050,33,engine_hpc,0.833,0.028,healthy,165,0
AC-050,34,engine_hpc,0.828,0.029,healthy,164,0
AC-050,35,engine_hpc,0.823,0.031,healthy,163,0
AC-050,36,engine_hpc,0.818,0.033,healthy,162,0
AC-050,37,engine_hpc,0.813,0.035,healthy,161,0
AC-050,38,engine_hpc,0.808,0.037,healthy,160,0
AC-050,39,engine_hpc,0.803,0.039,healthy,159,0
AC-050,40,engine_hpc,0.798,0.041,healthy,158,0
AC-050,41,engine_hpc,0.793,0.043,healthy,157,0
AC-050,42,engine_hpc,0.788,0.045,healthy,156,0
AC-050,43,engine_hpc,0.783,0.047,healthy,155,0
AC-050,44,engine_hpc,0.778,0.049,healthy,154,0
AC-050,45,engine_hpc,0.773,0.052,healthy,153,0
AC-050,46,engine_hpc,0.768,0.054,healthy,152,0
AC-050,47,engine_hpc,0.763,0.056,healthy,151,0
AC-050,48,engine_hpc,0.758,0.059,healthy,150,0
AC-050,49,engine_hpc,0.753,0.061,healthy,149,0
AC-050,50,engine_hpc,0.747,0.064,healthy,148,0
AC-050,51,engine_hpc,0.742,0.066,healthy,147,0
AC-050,52,engine_hpc,0.737,0.069,healthy,146,0
AC-050,53,engine_hpc,0.732,0.072,healthy,145,0
AC-050,54,engine_hpc,0.727,0.074,healthy,144,0
AC-050,55,engine_hpc,0.722,0.077,healthy,143,0
AC-050,56,engine_hpc,0.717,0.08,healthy,142,0
AC-050,57,engine_hpc,0.712,0.083,healthy,141,0
AC-050,58,engine_hpc,0.707,0.086,healthy,140,0
AC-050,59,engine_hpc,0.702,0.089,healthy,139,0
AC-050,60,engine_hpc,0.697,0.092,healthy,138,0
AC-050,61,engine_hpc,0.692,0.095,healthy,137,0
AC-050,62,engine_hpc,0.687,0.098,healthy,136,0
AC-050,63,engine_hpc,0.682,0.101,healthy,135,0
AC-050,64,engine_hpc,0.677,0.104,healthy,134,0
AC-050,65,engine_hpc,0.672,0.108,healthy,133,0
AC-050,66,engine_hpc,0.667,0.111,healthy,132,0
AC-050,67,engine_hpc,0.662,0.115,healthy,131,0
AC-050,68,engine_hpc,0.657,0.118,healthy,130,0
AC-050,69,engine_hpc,0.652,0.121,healthy,129,0
AC-050,70,engine_hpc,0.646,0.125,healthy,128,0
AC-050,71,engine_hpc,0.641,0.129,healthy,127,0
AC-050,72,engine_hpc,0.636,0.132,healthy,126,0
AC-050,73,engine_hpc,0.631,0.136,healthy,125,0
AC-050,74,engine_hpc,0.626,0.14,healthy,124,0
AC-050,75,engine_hpc,0.621,0.143,healthy,123,0
AC-050,76,engine_hpc,0.616,0.147,healthy,122,0
AC-050,77,engine_hpc,0.611,0.151,healthy,121,0
AC-050,78,engine_hpc,0.606,0.155,healthy,120,0
AC-050,79,engine_hpc,0.601,0.159,healthy,119,0
AC-050,80,engine_hpc,0.596,0.163,healthy,118,0
AC-050,81,engine_hpc,0.591,0.167,healthy,117,0
AC-050,82,engine_hpc,0.586,0.172,healthy,116,0
AC-050,83,engine_hpc,0.581,0.176,healthy,115,0
AC-050,84,engine_hpc,0.576,0.18,healthy,114,0
AC-050,85,engine_hpc,0.571,0.184,healthy,113,0
AC-050,86,engine_hpc,0.566,0.189,healthy,112,0
AC-050,87,engine_hpc,0.561,0.193,healthy,111,0
AC-050,88,engine_hpc,0.556,0.198,healthy,110,0
AC-050,89,engine_hpc,0.551,0.202,healthy,109,0
AC-050,90,engine_hpc,0.545,0.207,healthy,108,0
AC-050,91,engine_hpc,0.54,0.211,healthy,107,0
AC-050,92,engine_hpc,0.535,0.216,healthy,106,0
AC-050,93,engine_hpc,0.53,0.221,healthy,105,0
AC-050,94,engine_hpc,0.525,0.225,healthy,104,0
AC-050,95,engine_hpc,0.52,0.23,healthy,103,0
AC-050,96,engine_hpc,0.515,0.235,healthy,102,0
AC-050,97,engine_hpc,0.51,0.24,healthy,101,0
AC-050,98,engine_hpc,0.505,0.245,healthy,100,0
AC-050,99,engine_hpc,0.5,0.25,degraded,99,0
AC-050,100,engine_hpc,0.495,0.255,degraded,98,0
AC-050,101,engine_hpc,0.49,0.26,degraded,97,0
AC-050,102,engine_hpc,0.485,0.265,degraded,96,0
AC-050,103,engine_hpc,0.48,0.271,degraded,95,0
AC-050,104,engine_hpc,0.475,0.276,degraded,94,0
AC-050,105,engine_hpc,0.47,0.281,degraded,93,0
AC-050,106,engine_hpc,0.465,0.287,degraded,92,0
AC-050,107,engine_hpc,0.46,0.292,degraded,91,0
AC-050,108,engine_hpc,0.455,0.298,degraded,90,0
AC-050,109,engine_hpc,0.449,0.303,degraded,89,0
AC-050,110,engine_hpc,0.444,0.309,degraded,88,0
AC-050,111,engine_hpc,0.439,0.314,degraded,87,0
AC-050,112,engine_hpc,0.434,0.32,degraded,86,0
AC-050,113,engine_hpc,0.429,0.326,degraded,85,0
AC-050,114,engine_hpc,0.424,0.331,degraded,84,0
AC-050,115,engine_hpc,0.419,0.337,degraded,83,0
AC-050,116,engine_hpc,0.414,0.343,degraded,82,0
AC-050,117,engine_hpc,0.409,0.349,degraded,81,0
AC-050,118,engine_hpc,0.404,0.355,degraded,80,0
AC-050,119,engine_hpc,0.399,0.361,degraded,79,0
AC-050,120,engine_hpc,0.394,0.367,degraded,78,0
AC-050,121,engine_hpc,0.389,0.373,degraded,77,0
AC-050,122,engine_hpc,0.384,0.38,degraded,76,0
AC-050,123,engine_hpc,0.379,0.386,degraded,75,0
AC-050,124,engine_hpc,0.374,0.392,degraded,74,0
AC-050,125,engine_hpc,0.369,0.399,degraded,73,0
AC-050,126,engine_hpc,0.364,0.405,degraded,72,0
AC-050,127,engine_hpc,0.359,0.411,degraded,71,0
AC-050,128,engine_hpc,0.354,0.418,degraded,70,0
AC-050,129,engine_hpc,0.348,0.424,degraded,69,0
AC-050,130,engine_hpc,0.343,0.431,degraded,68,0
AC-050,131,engine_hpc,0.338,0.438,degraded,67,0
AC-050,132,engine_hpc,0.333,0.444,degraded,66,0
AC-050,133,engine_hpc,0.328,0.451,degraded,65,0
AC-050,134,engine_hpc,0.323,0.458,degraded,64,0
AC-050,135,engine_hpc,0.318,0.465,degraded,63,0
AC-050,136,engine_hpc,0.313,0.472,degraded,62,0
AC-050,137,engine_hpc,0.308,0.479,degraded,61,0
AC-050,138,engine_hpc,0.303,0.486,degraded,60,0
AC-050,139,engine_hpc,0.298,0.493,degraded,59,0
AC-050,140,engine_hpc,0.293,0.5,degraded,58,0
AC-050,141,engine_hpc,0.288,0.507,degraded,57,0
AC-050,142,engine_hpc,0.283,0.514,degraded,56,0
AC-050,143,engine_hpc,0.278,0.522,degraded,55,0
AC-050,144,engine_hpc,0.273,0.529,degraded,54,0
AC-050,145,engine_hpc,0.268,0.536,degraded,53,0
AC-050,146,engine_hpc,0.263,0.544,degraded,52,0
AC-050,147,engine_hpc,0.258,0.551,degraded,51,0
AC-050,148,engine_hpc,0.253,0.559,degraded,50,0
AC-050,149,engine_hpc,0.247,0.566,degraded,49,0
AC-050,150,engine_hpc,0.242,0.574,degraded,48,0
AC-050,151,engine_hpc,0.237,0.582,degraded,47,0
AC-050,152,engine_hpc,0.232,0.589,degraded,46,0
AC-050,153,engine_hpc,0.227,0.597,degraded,45,0
AC-050,154,engine_hpc,0.222,0.605,degraded,44,0
AC-050,155,engine_hpc,0.217,0.613,degraded,43,0
AC-050,156,engine_hpc,0.212,0.621,degraded,42,0
AC-050,157,engine_hpc,0.207,0.629,degraded,41,0
AC-050,158,engine_hpc,0.202,0.637,degraded,40,0
AC-050,159,engine_hpc,0.197,0.645,degraded,39,0
AC-050,160,engine_hpc,0.192,0.653,degraded,38,0
AC-050,161,engine_hpc,0.187,0.661,degraded,37,0
AC-050,162,engine_hpc,0.182,0.669,degraded,36,0
AC-050,163,engine_hpc,0.177,0.678,degraded,35,0
AC-050,164,engine_hpc,0.172,0.686,degraded,34,0
AC-050,165,engine_hpc,0.167,0.694,degraded,33,0
AC-050,166,engine_hpc,0.162,0.703,degraded,32,0
AC-050,167,engine_hpc,0.157,0.711,degraded,31,0
AC-050,168,engine_hpc,0.152,0.72,degraded,30,1
AC-050,169,engine_hpc,0.146,0.729,severe,29,1
AC-050,170,engine_hpc,0.141,0.737,severe,28,1
AC-050,171,engine_hpc,0.136,0.746,severe,27,1
AC-050,172,engine_hpc,0.131,0.755,severe,26,1
AC-050,173,engine_hpc,0.126,0.763,severe,25,1
AC-050,174,engine_hpc,0.121,0.772,severe,24,1
AC-050,175,engine_hpc,0.116,0.781,severe,23,1
AC-050,176,engine_hpc,0.111,0.79,severe,22,1
AC-050,177,engine_hpc,0.106,0.799,severe,21,1
AC-050,178,engine_hpc,0.101,0.808,severe,20,1
AC-050,179,engine_hpc,0.096,0.817,severe,19,1
AC-050,180,engine_hpc,0.091,0.826,severe,18,1
AC-050,181,engine_hpc,0.086,0.836,severe,17,1
AC-050,182,engine_hpc,0.081,0.845,severe,16,1
AC-050,183,engine_hpc,0.076,0.854,severe,15,1
AC-050,184,engine_hpc,0.071,0.864,severe,14,1
AC-050,185,engine_hpc,0.066,0.873,severe,13,1
AC-050,186,engine_hpc,0.061,0.882,severe,12,1
AC-050,187,engine_hpc,0.056,0.892,severe,11,1
AC-050,188,engine_hpc,0.051,0.902,severe,10,1
AC-050,189,engine_hpc,0.045,0.911,severe,9,1
AC-050,190,engine_hpc,0.04,0.921,severe,8,1
AC-050,191,engine_hpc,0.035,0.931,severe,7,1
AC-050,192,engine_hpc,0.03,0.94,severe,6,1
AC-050,193,engine_hpc,0.025,0.95,severe,5,1
AC-050,194,engine_hpc,0.02,0.96,severe,4,1
AC-050,195,engine_hpc,0.015,0.97,severe,3,1
AC-050,196,engine_hpc,0.01,0.98,severe,2,1
AC-050,197,engine_hpc,0.005,0.99,severe,1,1
AC-050,198,engine_hpc,0.0,1.0,severe,0,1
AC-051,1,engine_hpc,0.995,0.0,healthy,212,0
AC-051,2,engine_hpc,0.991,0.0,healthy,211,0
AC-051,3,engine_hpc,0.986,0.0,healthy,210,0
AC-051,4,engine_hpc,0.981,0.0,healthy,209,0
AC-051,5,engine_hpc,0.977,0.001,healthy,208,0
AC-051,6,engine_hpc,0.972,0.001,healthy,207,0
AC-051,7,engine_hpc,0.967,0.001,healthy,206,0
AC-051,8,engine_hpc,0.962,0.001,healthy,205,0
AC-051,9,engine_hpc,0.958,0.002,healthy,204,0
AC-051,10,engine_hpc,0.953,0.002,healthy,203,0
AC-051,11,engine_hpc,0.948,0.003,healthy,202,0
AC-051,12,engine_hpc,0.944,0.003,healthy,201,0
AC-051,13,engine_hpc,0.939,0.004,healthy,200,0
AC-051,14,engine_hpc,0.934,0.004,healthy,199,0
AC-051,15,engine_hpc,0.93,0.005,healthy,198,0
AC-051,16,engine_hpc,0.925,0.006,healthy,197,0
AC-051,17,engine_hpc,0.92,0.006,healthy,196,0
AC-051,18,engine_hpc,0.915,0.007,healthy,195,0
AC-051,19,engine_hpc,0.911,0.008,healthy,194,0
AC-051,20,engine_hpc,0.906,0.009,healthy,193,0
AC-051,21,engine_hpc,0.901,0.01,healthy,192,0
AC-051,22,engine_hpc,0.897,0.011,healthy,191,0
AC-051,23,engine_hpc,0.892,0.012,healthy,190,0
AC-051,24,engine_hpc,0.887,0.013,healthy,189,0
AC-051,25,engine_hpc,0.883,0.014,healthy,188,0
AC-051,26,engine_hpc,0.878,0.015,healthy,187,0
AC-051,27,engine_hpc,0.873,0.016,healthy,186,0
AC-051,28,engine_hpc,0.869,0.017,healthy,185,0
AC-051,29,engine_hpc,0.864,0.019,healthy,184,0
AC-051,30,engine_hpc,0.859,0.02,healthy,183,0
AC-051,31,engine_hpc,0.854,0.021,healthy,182,0
AC-051,32,engine_hpc,0.85,0.023,healthy,181,0
AC-051,33,engine_hpc,0.845,0.024,healthy,180,0
AC-051,34,engine_hpc,0.84,0.025,healthy,179,0
AC-051,35,engine_hpc,0.836,0.027,healthy,178,0
AC-051,36,engine_hpc,0.831,0.029,healthy,177,0
AC-051,37,engine_hpc,0.826,0.03,healthy,176,0
AC-051,38,engine_hpc,0.822,0.032,healthy,175,0
AC-051,39,engine_hpc,0.817,0.034,healthy,174,0
AC-051,40,engine_hpc,0.812,0.035,healthy,173,0
AC-051,41,engine_hpc,0.808,0.037,healthy,172,0
AC-051,42,engine_hpc,0.803,0.039,healthy,171,0
AC-051,43,engine_hpc,0.798,0.041,healthy,170,0
AC-051,44,engine_hpc,0.793,0.043,healthy,169,0
AC-051,45,engine_hpc,0.789,0.045,healthy,168,0
AC-051,46,engine_hpc,0.784,0.047,healthy,167,0
AC-051,47,engine_hpc,0.779,0.049,healthy,166,0
AC-051,48,engine_hpc,0.775,0.051,healthy,165,0
AC-051,49,engine_hpc,0.77,0.053,healthy,164,0
AC-051,50,engine_hpc,0.765,0.055,healthy,163,0
AC-051,51,engine_hpc,0.761,0.057,healthy,162,0
AC-051,52,engine_hpc,0.756,0.06,healthy,161,0
AC-051,53,engine_hpc,0.751,0.062,healthy,160,0
AC-051,54,engine_hpc,0.746,0.064,healthy,159,0
AC-051,55,engine_hpc,0.742,0.067,healthy,158,0
AC-051,56,engine_hpc,0.737,0.069,healthy,157,0
AC-051,57,engine_hpc,0.732,0.072,healthy,156,0
AC-051,58,engine_hpc,0.728,0.074,healthy,155,0
AC-051,59,engine_hpc,0.723,0.077,healthy,154,0
AC-051,60,engine_hpc,0.718,0.079,healthy,153,0
AC-051,61,engine_hpc,0.714,0.082,healthy,152,0
AC-051,62,engine_hpc,0.709,0.085,healthy,151,0
AC-051,63,engine_hpc,0.704,0.087,healthy,150,0
AC-051,64,engine_hpc,0.7,0.09,healthy,149,0
AC-051,65,engine_hpc,0.695,0.093,healthy,148,0
AC-051,66,engine_hpc,0.69,0.096,healthy,147,0
AC-051,67,engine_hpc,0.685,0.099,healthy,146,0
AC-051,68,engine_hpc,0.681,0.102,healthy,145,0
AC-051,69,engine_hpc,0.676,0.105,healthy,144,0
